group,classify_why,product_type,handle,status,reason,sizeChart,shadowVisible,box,matched_keyword,match_field,matched_value,is_excluded,excluded_keyword,resolution_source,resolution_collection,reverify,certified,url
footwear,type:Wrestling,Wrestling,rudis-sf-tbilisi-adult-wrestling-shoes-black,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,ks,collection_title,Zain Retherford's Picks,false,,keyword_match,,,,https://rudis.com/products/rudis-sf-tbilisi-adult-wrestling-shoes-black
footwear,type:Wrestling,Wrestling,rudis-colt-3-0-youth-wrestling-shoes-teal,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,colt,product_title,RUDIS Colt 3.0 Youth Wrestling Shoes - Teal,false,,keyword_match,,,,https://rudis.com/products/rudis-colt-3-0-youth-wrestling-shoes-teal
footwear,type:Wrestling,Wrestling,rudis-colt-3-0-youth-wrestling-shoes-tactical-gray,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,colt,product_title,RUDIS Colt 3.0 Youth Wrestling Shoes - Tactical Gray,false,,keyword_match,,,,https://rudis.com/products/rudis-colt-3-0-youth-wrestling-shoes-tactical-gray
footwear,kw:Shoe,Extras,jb-gold-shoe-keychain,FAIL,COVERAGE GAP — no chart/no paint,,false,,wrestling,collection_title,Wrestling Gear,true,keychain,excluded,,,,https://rudis.com/products/jb-gold-shoe-keychain
footwear,type:Wrestling,Wrestling,rudis-colt-3-0-adult-wrestling-shoes-starburst,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,colt,product_title,RUDIS Colt 3.0 Adult Wrestling Shoes - Starburst,false,,keyword_match,,,,https://rudis.com/products/rudis-colt-3-0-adult-wrestling-shoes-starburst
footwear,type:Wrestling,Wrestling,rudis-colt-3-0-adult-wrestling-shoes-teal,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,colt,product_title,RUDIS Colt 3.0 Adult Wrestling Shoes - Teal,false,,keyword_match,,,,https://rudis.com/products/rudis-colt-3-0-adult-wrestling-shoes-teal
footwear,type:Wrestling,Wrestling,rudis-colt-3-0-adult-wrestling-shoes-tactical-gray,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,colt,product_title,RUDIS Colt 3.0 Adult Wrestling Shoes - Tactical Gray,false,,keyword_match,,,,https://rudis.com/products/rudis-colt-3-0-adult-wrestling-shoes-tactical-gray
footwear,empty-type(brand-default-foot),,rudis-elite-terry-youth-jogger-athletic-heather-gray,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://rudis.com/products/rudis-elite-terry-youth-jogger-athletic-heather-gray
footwear,empty-type(brand-default-foot),,rudis-oblique-wordmark-youth-jogger,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://rudis.com/products/rudis-oblique-wordmark-youth-jogger
footwear,empty-type(brand-default-foot),,rudis-wrestler-arched-youth-elite-terry-jogger,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://rudis.com/products/rudis-wrestler-arched-youth-elite-terry-jogger
footwear,empty-type(brand-default-foot),,rudis-oblique-wordmark-jogger,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://rudis.com/products/rudis-oblique-wordmark-jogger
footwear,empty-type(brand-default-foot),,rudis-wrestling-slanted-youth-jogger,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,training,collection_title,Youth Training,false,,keyword_match,,,,https://rudis.com/products/rudis-wrestling-slanted-youth-jogger
