group,classify_why,product_type,handle,status,reason,sizeChart,shadowVisible,box,matched_keyword,match_field,matched_value,is_excluded,excluded_keyword,resolution_source,resolution_collection,reverify,certified,url
footwear,type:Shoes,Shoes,jaxon-jz86l-adult,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,jz86l,product_title,Jaxon - JZ86L (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/jaxon-jz86l-adult
footwear,type:Shoes,Shoes,jaxon-jz86s,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/jaxon-jz86s
footwear,type:Shoelaces,Shoelaces,shoelaces-ac54,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/shoelaces-ac54
footwear,type:Shoe Brushes,Shoe Brushes,dont-brush-me-off-ac50,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/dont-brush-me-off-ac50
footwear,type:Shoes,Shoes,joyful-soles-bt50,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/joyful-soles-bt50
footwear,type:Shoes,Shoes,wynter-booties-bt30,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/wynter-booties-bt30
footwear,type:Shoes,Shoes,janus-jz45-child,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,jz45,product_title,Janus - JZ45 Rubber Sole (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/janus-jz45-child
footwear,type:Shoes,Shoes,sd120-mocha,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd120,product_title,Brio - SD120 (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd120-mocha
footwear,type:Shoes,Shoes,java-jz43-child,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,jz43,product_title,Java - JZ43 (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/java-jz43-child
footwear,type:Shoes,Shoes,jace-jz85,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/jace-jz85
footwear,type:Shoes,Shoes,jeanye-jz09,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,jz09,product_title,Jeanye - JZ09 (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/jeanye-jz09
